origin,dest,num_flights,time_hour,flight_type,stops,airline,flight_number,arrival_time,aircraft_type,frequency
JFK,YYZ,1,1/1/13 18:49,International,0,Emirates,EM856,01/01/13 20:19,Boeing 737,Weekly
JFK,BOS,1,1/1/13 06:42,Domestic,2,Delta,DE849,01/01/13 08:12,Boeing 787,Monthly
JFK,CLT,1,1/1/13 18:15,Domestic,2,Delta,DE756,01/01/13 20:15,Boeing 737,Bi-Weekly
JFK,MCO,1,1/1/13 16:02,Domestic,0,United,UN797,01/01/13 19:02,Embraer 190,Daily
JFK,MCO,1,1/1/13 06:28,Domestic,1,Delta,DE142,01/01/13 09:28,Embraer 190,Bi-Weekly
JFK,GRU,1,1/1/13 14:08,International,0,Qatar Airways,QA176,01/02/13 00:08,Boeing 737,Monthly
JFK,PVG,1,1/1/13 14:28,International,0,Emirates,EM140,01/02/13 05:28,Boeing 787,Monthly
JFK,LHR,1,1/1/13 16:38,International,2,Lufthansa,LU379,01/01/13 23:38,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 15:19,Domestic,1,United,UN200,01/01/13 18:19,Airbus A380,Weekly
JFK,LHR,1,1/1/13 08:00,International,2,Air France,AI673,01/01/13 15:00,Embraer 190,Weekly
JFK,YYZ,1,1/1/13 17:00,International,2,Emirates,EM415,01/01/13 18:30,Embraer 190,Monthly
JFK,MCO,1,1/1/13 06:53,Domestic,1,Delta,DE871,01/01/13 09:53,Airbus A320,Daily
JFK,HND,1,1/1/13 17:27,International,0,American Airlines,AM517,01/02/13 07:27,Boeing 787,Daily
JFK,ATL,1,1/1/13 13:41,Domestic,0,American Airlines,AM128,01/01/13 15:41,Boeing 737,Bi-Weekly
JFK,LHR,1,1/1/13 12:33,International,0,American Airlines,AM310,01/01/13 19:33,Airbus A320,Weekly
JFK,ORD,1,1/1/13 16:11,Domestic,2,Emirates,EM541,01/01/13 18:41,Airbus A380,Monthly
JFK,CLT,1,1/1/13 08:47,Domestic,2,American Airlines,AM447,01/01/13 10:47,Boeing 777,Monthly
JFK,HND,1,1/1/13 06:06,International,2,Air France,AI131,01/01/13 20:06,Boeing 777,Daily
JFK,CLT,1,1/1/13 16:48,Domestic,0,American Airlines,AM503,01/01/13 18:48,Boeing 737,Monthly
JFK,HND,1,1/1/13 16:43,International,2,American Airlines,AM802,01/02/13 06:43,Boeing 777,Bi-Weekly
JFK,YYZ,1,1/1/13 13:06,International,1,Emirates,EM382,01/01/13 14:36,Airbus A380,Daily
JFK,ORD,1,1/1/13 06:08,Domestic,1,Delta,DE135,01/01/13 08:38,Airbus A320,Daily
JFK,MCO,1,1/1/13 07:04,Domestic,1,Emirates,EM300,01/01/13 10:04,Airbus A320,Weekly
JFK,ORD,1,1/1/13 08:09,Domestic,0,Delta,DE621,01/01/13 10:39,Embraer 190,Daily
JFK,ORD,1,1/1/13 07:43,Domestic,0,British Airways,BR114,01/01/13 10:13,Airbus A380,Weekly
JFK,BOS,1,1/1/13 17:42,Domestic,0,Lufthansa,LU563,01/01/13 19:12,Airbus A320,Monthly
JFK,ORD,1,1/1/13 13:59,Domestic,2,British Airways,BR115,01/01/13 16:29,Airbus A380,Daily
JFK,ORD,1,1/1/13 14:28,Domestic,2,American Airlines,AM270,01/01/13 16:58,Boeing 787,Bi-Weekly
JFK,ORD,1,1/1/13 12:02,Domestic,0,American Airlines,AM284,01/01/13 14:32,Boeing 737,Daily
JFK,LHR,1,1/1/13 16:12,International,1,Lufthansa,LU764,01/01/13 23:12,Boeing 787,Bi-Weekly
JFK,ORD,1,1/1/13 18:26,Domestic,1,Lufthansa,LU867,01/01/13 20:56,Embraer 190,Weekly
JFK,ATL,1,1/1/13 12:41,Domestic,1,Qatar Airways,QA976,01/01/13 14:41,Airbus A380,Weekly
JFK,MCO,1,1/1/13 12:45,Domestic,1,Air France,AI817,01/01/13 15:45,Boeing 787,Monthly
JFK,ATL,1,1/1/13 12:12,Domestic,2,Lufthansa,LU315,01/01/13 14:12,Airbus A320,Bi-Weekly
JFK,BOS,1,1/1/13 14:12,Domestic,2,United,UN179,01/01/13 15:42,Airbus A320,Monthly
JFK,CLT,1,1/1/13 15:02,Domestic,0,Lufthansa,LU290,01/01/13 17:02,Boeing 787,Weekly
JFK,ATL,1,1/1/13 17:30,Domestic,2,Emirates,EM196,01/01/13 19:30,Airbus A320,Bi-Weekly
JFK,PVG,1,1/1/13 12:39,International,1,British Airways,BR582,01/02/13 03:39,Boeing 787,Daily
JFK,ORD,1,1/1/13 13:20,Domestic,0,JetBlue,JE198,01/01/13 15:50,Airbus A380,Bi-Weekly
JFK,LHR,1,1/1/13 07:06,International,0,Lufthansa,LU239,01/01/13 14:06,Boeing 787,Monthly
JFK,ATL,1,1/1/13 18:17,Domestic,1,Delta,DE479,01/01/13 20:17,Boeing 787,Daily
JFK,GRU,1,1/1/13 07:37,International,0,Lufthansa,LU188,01/01/13 17:37,Boeing 737,Monthly
JFK,MCO,1,1/1/13 17:37,Domestic,0,Delta,DE193,01/01/13 20:37,Boeing 737,Bi-Weekly
JFK,CDG,1,1/1/13 17:40,International,0,British Airways,BR660,01/02/13 01:10,Boeing 777,Weekly
JFK,BOS,1,1/1/13 16:29,Domestic,0,American Airlines,AM866,01/01/13 17:59,Boeing 787,Weekly
JFK,HND,1,1/1/13 16:49,International,2,American Airlines,AM335,01/02/13 06:49,Boeing 787,Monthly
JFK,MCO,1,1/1/13 16:23,Domestic,2,British Airways,BR686,01/01/13 19:23,Boeing 737,Daily
JFK,CLT,1,1/1/13 12:43,Domestic,0,American Airlines,AM397,01/01/13 14:43,Embraer 190,Monthly
JFK,BOS,1,1/1/13 15:18,Domestic,0,British Airways,BR461,01/01/13 16:48,Boeing 777,Bi-Weekly
JFK,BOS,1,1/1/13 15:08,Domestic,1,Lufthansa,LU195,01/01/13 16:38,Airbus A380,Monthly
JFK,BOS,1,1/1/13 08:56,Domestic,2,JetBlue,JE442,01/01/13 10:26,Boeing 737,Daily
JFK,PVG,1,1/1/13 18:29,International,2,Lufthansa,LU133,01/02/13 09:29,Boeing 777,Daily
JFK,HND,1,1/1/13 08:29,International,0,American Airlines,AM452,01/01/13 22:29,Embraer 190,Daily
JFK,GRU,1,1/1/13 16:51,International,0,Qatar Airways,QA145,01/02/13 02:51,Embraer 190,Monthly
JFK,ORD,1,1/1/13 06:52,Domestic,0,United,UN394,01/01/13 09:22,Airbus A380,Monthly
JFK,GRU,1,1/1/13 14:13,International,1,Delta,DE405,01/02/13 00:13,Airbus A380,Weekly
JFK,ATL,1,1/1/13 06:48,Domestic,0,JetBlue,JE586,01/01/13 08:48,Airbus A320,Bi-Weekly
JFK,ORD,1,1/1/13 17:26,Domestic,1,American Airlines,AM105,01/01/13 19:56,Airbus A380,Bi-Weekly
JFK,CDG,1,1/1/13 14:02,International,0,British Airways,BR717,01/01/13 21:32,Airbus A320,Monthly
JFK,ORD,1,1/1/13 06:09,Domestic,0,Emirates,EM446,01/01/13 08:39,Boeing 787,Weekly
JFK,ORD,1,1/1/13 16:32,Domestic,0,Lufthansa,LU842,01/01/13 19:02,Airbus A380,Daily
JFK,BOS,1,1/1/13 14:16,Domestic,2,American Airlines,AM650,01/01/13 15:46,Airbus A320,Weekly
JFK,LHR,1,1/1/13 07:02,International,2,Qatar Airways,QA435,01/01/13 14:02,Boeing 777,Monthly
JFK,LHR,1,1/1/13 06:51,International,1,Emirates,EM736,01/01/13 13:51,Boeing 777,Weekly
JFK,LHR,1,1/1/13 06:10,International,2,Emirates,EM674,01/01/13 13:10,Boeing 787,Daily
JFK,LHR,1,1/1/13 06:38,International,1,Delta,DE844,01/01/13 13:38,Boeing 777,Monthly
JFK,ATL,1,1/1/13 06:25,Domestic,0,Emirates,EM833,01/01/13 08:25,Boeing 777,Daily
JFK,LHR,1,1/1/13 06:18,International,1,British Airways,BR159,01/01/13 13:18,Airbus A320,Monthly
JFK,ATL,1,1/1/13 18:31,Domestic,1,Lufthansa,LU399,01/01/13 20:31,Boeing 777,Weekly
JFK,GRU,1,1/1/13 07:23,International,2,American Airlines,AM221,01/01/13 17:23,Embraer 190,Bi-Weekly
JFK,BOS,1,1/1/13 17:00,Domestic,0,United,UN833,01/01/13 18:30,Boeing 787,Weekly
JFK,YYZ,1,1/1/13 16:16,International,0,United,UN188,01/01/13 17:46,Boeing 777,Weekly
JFK,ATL,1,1/1/13 14:58,Domestic,0,British Airways,BR650,01/01/13 16:58,Boeing 787,Bi-Weekly
JFK,ORD,1,1/1/13 06:44,Domestic,1,Delta,DE875,01/01/13 09:14,Boeing 777,Monthly
JFK,ATL,1,1/1/13 15:54,Domestic,1,Air France,AI124,01/01/13 17:54,Airbus A320,Monthly
JFK,CLT,1,1/1/13 14:34,Domestic,1,Air France,AI650,01/01/13 16:34,Boeing 777,Weekly
JFK,MCO,1,1/1/13 14:49,Domestic,2,Qatar Airways,QA177,01/01/13 17:49,Boeing 737,Weekly
JFK,ATL,1,1/1/13 06:02,Domestic,2,United,UN269,01/01/13 08:02,Embraer 190,Daily
JFK,ATL,1,1/1/13 16:35,Domestic,0,JetBlue,JE245,01/01/13 18:35,Embraer 190,Monthly
JFK,HND,1,1/1/13 08:25,International,0,JetBlue,JE323,01/01/13 22:25,Embraer 190,Bi-Weekly
JFK,PVG,1,1/1/13 07:29,International,1,Lufthansa,LU444,01/01/13 22:29,Boeing 787,Weekly
JFK,YYZ,1,1/1/13 16:10,International,0,United,UN797,01/01/13 17:40,Boeing 787,Daily
JFK,YYZ,1,1/1/13 08:35,International,2,Qatar Airways,QA818,01/01/13 10:05,Airbus A380,Weekly
JFK,DXB,1,1/1/13 07:28,International,2,Delta,DE240,01/01/13 19:28,Airbus A320,Daily
JFK,ORD,1,1/1/13 08:02,Domestic,2,American Airlines,AM960,01/01/13 10:32,Airbus A320,Daily
JFK,ATL,1,1/1/13 06:50,Domestic,2,American Airlines,AM673,01/01/13 08:50,Airbus A380,Monthly
JFK,BOS,1,1/1/13 18:24,Domestic,2,American Airlines,AM572,01/01/13 19:54,Airbus A320,Daily
JFK,BOS,1,1/1/13 16:46,Domestic,0,Qatar Airways,QA243,01/01/13 18:16,Boeing 777,Weekly
JFK,ATL,1,1/1/13 08:31,Domestic,0,Qatar Airways,QA928,01/01/13 10:31,Boeing 787,Monthly
JFK,ATL,1,1/1/13 06:10,Domestic,1,Lufthansa,LU811,01/01/13 08:10,Embraer 190,Monthly
JFK,BOS,1,1/1/13 14:30,Domestic,0,Emirates,EM943,01/01/13 16:00,Boeing 777,Weekly
JFK,ORD,1,1/1/13 06:48,Domestic,2,Lufthansa,LU233,01/01/13 09:18,Airbus A320,Monthly
JFK,HND,1,1/1/13 18:37,International,0,Lufthansa,LU482,01/02/13 08:37,Boeing 777,Monthly
JFK,HND,1,1/1/13 06:08,International,2,Delta,DE882,01/01/13 20:08,Boeing 787,Daily
JFK,ORD,1,1/1/13 13:11,Domestic,2,Air France,AI615,01/01/13 15:41,Airbus A320,Daily
JFK,GRU,1,1/1/13 18:46,International,1,Emirates,EM513,01/02/13 04:46,Boeing 787,Weekly
JFK,SYD,1,1/1/13 14:52,International,1,Air France,AI527,01/02/13 10:52,Boeing 777,Monthly
JFK,ORD,1,1/1/13 16:57,Domestic,0,Delta,DE229,01/01/13 19:27,Boeing 737,Weekly
JFK,BOS,1,1/1/13 16:32,Domestic,0,Air France,AI964,01/01/13 18:02,Embraer 190,Weekly
JFK,BOS,1,1/1/13 07:41,Domestic,1,Emirates,EM507,01/01/13 09:11,Boeing 777,Bi-Weekly
JFK,CLT,1,1/1/13 18:59,Domestic,2,Qatar Airways,QA925,01/01/13 20:59,Airbus A380,Monthly
JFK,GRU,1,1/1/13 18:26,International,2,JetBlue,JE243,01/02/13 04:26,Boeing 737,Weekly
JFK,CLT,1,1/1/13 08:49,Domestic,1,Qatar Airways,QA305,01/01/13 10:49,Embraer 190,Daily
JFK,BOS,1,1/1/13 07:45,Domestic,1,Lufthansa,LU220,01/01/13 09:15,Airbus A380,Daily
JFK,YYZ,1,1/1/13 16:17,International,2,Delta,DE774,01/01/13 17:47,Boeing 777,Monthly
JFK,MCO,1,1/1/13 12:08,Domestic,0,United,UN344,01/01/13 15:08,Boeing 737,Bi-Weekly
JFK,SYD,1,1/1/13 07:30,International,1,Qatar Airways,QA416,01/02/13 03:30,Boeing 737,Weekly
JFK,CLT,1,1/1/13 07:51,Domestic,1,Air France,AI470,01/01/13 09:51,Boeing 777,Weekly
JFK,BOS,1,1/1/13 14:21,Domestic,1,Air France,AI202,01/01/13 15:51,Boeing 737,Weekly
JFK,BOS,1,1/1/13 14:28,Domestic,2,American Airlines,AM282,01/01/13 15:58,Boeing 777,Monthly
JFK,FRA,1,1/1/13 06:41,International,1,American Airlines,AM912,01/01/13 14:41,Boeing 787,Daily
JFK,HND,1,1/1/13 08:27,International,2,Lufthansa,LU385,01/01/13 22:27,Airbus A320,Monthly
JFK,CLT,1,1/1/13 15:06,Domestic,0,Qatar Airways,QA944,01/01/13 17:06,Boeing 737,Monthly
JFK,FRA,1,1/1/13 18:26,International,2,Air France,AI510,01/02/13 02:26,Airbus A380,Bi-Weekly
JFK,ATL,1,1/1/13 06:35,Domestic,1,Lufthansa,LU392,01/01/13 08:35,Embraer 190,Monthly
JFK,CDG,1,1/1/13 16:08,International,2,Emirates,EM163,01/01/13 23:38,Boeing 737,Weekly
JFK,GRU,1,1/1/13 17:02,International,0,Emirates,EM983,01/02/13 03:02,Airbus A380,Daily
JFK,CDG,1,1/1/13 17:52,International,1,Air France,AI800,01/02/13 01:22,Boeing 777,Daily
JFK,GRU,1,1/1/13 15:59,International,1,Air France,AI841,01/02/13 01:59,Boeing 737,Bi-Weekly
JFK,CLT,1,1/1/13 16:28,Domestic,1,Emirates,EM634,01/01/13 18:28,Embraer 190,Monthly
JFK,FRA,1,1/1/13 15:44,International,0,Emirates,EM702,01/01/13 23:44,Boeing 787,Daily
JFK,BOS,1,1/1/13 15:33,Domestic,1,American Airlines,AM243,01/01/13 17:03,Airbus A320,Monthly
JFK,CLT,1,1/1/13 14:53,Domestic,1,Air France,AI642,01/01/13 16:53,Boeing 777,Daily
JFK,CLT,1,1/1/13 06:56,Domestic,2,Qatar Airways,QA546,01/01/13 08:56,Airbus A380,Monthly
JFK,YYZ,1,1/1/13 15:49,International,2,JetBlue,JE288,01/01/13 17:19,Airbus A320,Monthly
JFK,ORD,1,1/1/13 15:56,Domestic,0,JetBlue,JE374,01/01/13 18:26,Boeing 737,Daily
JFK,BOS,1,1/1/13 13:40,Domestic,2,Air France,AI763,01/01/13 15:10,Boeing 787,Weekly
JFK,BOS,1,1/1/13 06:21,Domestic,1,United,UN587,01/01/13 07:51,Boeing 737,Bi-Weekly
JFK,ATL,1,1/1/13 15:13,Domestic,1,Lufthansa,LU428,01/01/13 17:13,Boeing 787,Monthly
JFK,ORD,1,1/1/13 12:40,Domestic,1,Air France,AI186,01/01/13 15:10,Embraer 190,Daily
JFK,CLT,1,1/1/13 07:08,Domestic,0,British Airways,BR971,01/01/13 09:08,Airbus A320,Daily
JFK,DXB,1,1/1/13 08:45,International,1,Air France,AI472,01/01/13 20:45,Boeing 777,Weekly
JFK,ORD,1,1/1/13 13:42,Domestic,1,Air France,AI186,01/01/13 16:12,Boeing 737,Bi-Weekly
JFK,ATL,1,1/1/13 16:47,Domestic,2,Air France,AI707,01/01/13 18:47,Boeing 777,Bi-Weekly
JFK,CDG,1,1/1/13 06:42,International,2,Lufthansa,LU207,01/01/13 14:12,Airbus A320,Monthly
JFK,BOS,1,1/1/13 14:28,Domestic,0,Lufthansa,LU963,01/01/13 15:58,Boeing 737,Monthly
JFK,BOS,1,1/1/13 07:09,Domestic,2,JetBlue,JE148,01/01/13 08:39,Airbus A320,Monthly
JFK,SYD,1,1/1/13 07:25,International,0,Lufthansa,LU903,01/02/13 03:25,Airbus A320,Monthly
JFK,ATL,1,1/1/13 15:36,Domestic,0,JetBlue,JE122,01/01/13 17:36,Airbus A380,Monthly
JFK,DXB,1,1/1/13 13:28,International,0,Qatar Airways,QA416,01/02/13 01:28,Boeing 777,Weekly
JFK,HND,1,1/1/13 17:08,International,0,Air France,AI249,01/02/13 07:08,Airbus A320,Bi-Weekly
JFK,GRU,1,1/1/13 07:22,International,2,Lufthansa,LU621,01/01/13 17:22,Embraer 190,Daily
JFK,DXB,1,1/1/13 18:32,International,1,United,UN196,01/02/13 06:32,Embraer 190,Bi-Weekly
JFK,ATL,1,1/1/13 15:32,Domestic,0,United,UN373,01/01/13 17:32,Airbus A380,Daily
JFK,FRA,1,1/1/13 06:49,International,2,Air France,AI415,01/01/13 14:49,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 16:19,Domestic,0,Emirates,EM996,01/01/13 18:19,Boeing 777,Bi-Weekly
JFK,CDG,1,1/1/13 12:31,International,0,Emirates,EM116,01/01/13 20:01,Embraer 190,Bi-Weekly
JFK,CLT,1,1/1/13 17:33,Domestic,2,Qatar Airways,QA980,01/01/13 19:33,Airbus A320,Weekly
JFK,HND,1,1/1/13 17:52,International,2,JetBlue,JE334,01/02/13 07:52,Boeing 737,Weekly
JFK,CLT,1,1/1/13 17:14,Domestic,2,Qatar Airways,QA426,01/01/13 19:14,Boeing 737,Monthly
JFK,SYD,1,1/1/13 18:23,International,2,Qatar Airways,QA812,01/02/13 14:23,Boeing 777,Daily
JFK,HND,1,1/1/13 18:48,International,1,Lufthansa,LU197,01/02/13 08:48,Embraer 190,Daily
JFK,BOS,1,1/1/13 07:13,Domestic,1,Qatar Airways,QA507,01/01/13 08:43,Embraer 190,Weekly
JFK,BOS,1,1/1/13 12:27,Domestic,1,Lufthansa,LU403,01/01/13 13:57,Airbus A380,Monthly
JFK,FRA,1,1/1/13 16:35,International,1,Air France,AI357,01/02/13 00:35,Boeing 737,Bi-Weekly
JFK,LHR,1,1/1/13 07:04,International,1,Emirates,EM301,01/01/13 14:04,Boeing 777,Monthly
JFK,BOS,1,1/1/13 06:07,Domestic,1,American Airlines,AM400,01/01/13 07:37,Airbus A320,Bi-Weekly
JFK,PVG,1,1/1/13 17:18,International,0,Qatar Airways,QA857,01/02/13 08:18,Embraer 190,Daily
JFK,ATL,1,1/1/13 16:46,Domestic,0,JetBlue,JE216,01/01/13 18:46,Boeing 777,Daily
JFK,BOS,1,1/1/13 06:12,Domestic,1,JetBlue,JE728,01/01/13 07:42,Airbus A320,Weekly
JFK,CDG,1,1/1/13 06:04,International,1,United,UN760,01/01/13 13:34,Airbus A320,Daily
JFK,SYD,1,1/1/13 17:09,International,0,United,UN920,01/02/13 13:09,Embraer 190,Weekly
JFK,ORD,1,1/1/13 16:54,Domestic,0,Air France,AI103,01/01/13 19:24,Boeing 787,Weekly
JFK,ORD,1,1/1/13 06:43,Domestic,2,American Airlines,AM860,01/01/13 09:13,Embraer 190,Weekly
JFK,ORD,1,1/1/13 18:50,Domestic,1,Delta,DE432,01/01/13 21:20,Boeing 777,Weekly
JFK,HND,1,1/1/13 13:42,International,2,JetBlue,JE463,01/02/13 03:42,Boeing 737,Bi-Weekly
JFK,LHR,1,1/1/13 08:40,International,0,Qatar Airways,QA391,01/01/13 15:40,Boeing 787,Daily
JFK,BOS,1,1/1/13 16:23,Domestic,0,United,UN187,01/01/13 17:53,Embraer 190,Monthly
JFK,BOS,1,1/1/13 12:18,Domestic,0,American Airlines,AM461,01/01/13 13:48,Embraer 190,Daily
JFK,ORD,1,1/1/13 13:28,Domestic,0,Emirates,EM122,01/01/13 15:58,Boeing 777,Daily
JFK,LHR,1,1/1/13 17:30,International,0,JetBlue,JE592,01/02/13 00:30,Boeing 787,Daily
JFK,CDG,1,1/1/13 15:47,International,2,Qatar Airways,QA927,01/01/13 23:17,Airbus A320,Bi-Weekly
JFK,ORD,1,1/1/13 14:53,Domestic,1,Delta,DE942,01/01/13 17:23,Boeing 787,Monthly
JFK,CLT,1,1/1/13 06:13,Domestic,1,Qatar Airways,QA755,01/01/13 08:13,Embraer 190,Weekly
JFK,BOS,1,1/1/13 13:45,Domestic,2,JetBlue,JE448,01/01/13 15:15,Airbus A380,Monthly
JFK,ORD,1,1/1/13 12:43,Domestic,2,Lufthansa,LU839,01/01/13 15:13,Boeing 787,Monthly
JFK,PVG,1,1/1/13 07:49,International,1,Air France,AI680,01/01/13 22:49,Embraer 190,Monthly
JFK,BOS,1,1/1/13 15:20,Domestic,2,Lufthansa,LU294,01/01/13 16:50,Boeing 737,Monthly
JFK,ORD,1,1/1/13 07:34,Domestic,0,United,UN519,01/01/13 10:04,Airbus A380,Daily
JFK,HND,1,1/1/13 13:28,International,1,United,UN614,01/02/13 03:28,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 15:30,Domestic,2,Emirates,EM378,01/01/13 17:30,Airbus A320,Bi-Weekly
JFK,DXB,1,1/1/13 06:58,International,0,Lufthansa,LU232,01/01/13 18:58,Boeing 737,Weekly
JFK,CLT,1,1/1/13 14:42,Domestic,1,British Airways,BR575,01/01/13 16:42,Airbus A380,Bi-Weekly
JFK,FRA,1,1/1/13 08:27,International,2,Delta,DE898,01/01/13 16:27,Embraer 190,Monthly
JFK,BOS,1,1/1/13 14:20,Domestic,0,JetBlue,JE464,01/01/13 15:50,Boeing 787,Daily
JFK,PVG,1,1/1/13 13:15,International,0,Emirates,EM226,01/02/13 04:15,Embraer 190,Monthly
JFK,ATL,1,1/1/13 08:50,Domestic,1,American Airlines,AM494,01/01/13 10:50,Boeing 777,Monthly
JFK,MCO,1,1/1/13 14:52,Domestic,2,Delta,DE957,01/01/13 17:52,Embraer 190,Weekly
JFK,LHR,1,1/1/13 13:03,International,0,JetBlue,JE839,01/01/13 20:03,Boeing 777,Weekly
JFK,GRU,1,1/1/13 08:10,International,0,Emirates,EM148,01/01/13 18:10,Boeing 777,Daily
JFK,BOS,1,1/1/13 08:32,Domestic,1,United,UN102,01/01/13 10:02,Boeing 777,Bi-Weekly
JFK,ATL,1,1/1/13 06:51,Domestic,2,Lufthansa,LU103,01/01/13 08:51,Boeing 777,Weekly
JFK,ORD,1,1/1/13 18:36,Domestic,2,American Airlines,AM153,01/01/13 21:06,Airbus A380,Weekly
JFK,MCO,1,1/1/13 07:29,Domestic,1,American Airlines,AM409,01/01/13 10:29,Airbus A320,Weekly
JFK,BOS,1,1/1/13 18:08,Domestic,2,United,UN885,01/01/13 19:38,Boeing 787,Bi-Weekly
JFK,MCO,1,1/1/13 07:10,Domestic,2,United,UN640,01/01/13 10:10,Boeing 777,Weekly
JFK,SYD,1,1/1/13 07:24,International,2,British Airways,BR526,01/02/13 03:24,Boeing 787,Weekly
JFK,AMS,1,1/1/13 08:13,International,0,JetBlue,JE299,01/01/13 15:43,Airbus A320,Monthly
JFK,BOS,1,1/1/13 15:03,Domestic,1,British Airways,BR155,01/01/13 16:33,Boeing 787,Monthly
JFK,CLT,1,1/1/13 08:25,Domestic,2,American Airlines,AM327,01/01/13 10:25,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 17:33,Domestic,2,British Airways,BR460,01/01/13 19:03,Airbus A320,Weekly
JFK,MCO,1,1/1/13 07:29,Domestic,2,Qatar Airways,QA438,01/01/13 10:29,Boeing 737,Monthly
JFK,ORD,1,1/1/13 07:28,Domestic,2,Air France,AI995,01/01/13 09:58,Airbus A320,Weekly
JFK,BOS,1,1/1/13 06:34,Domestic,2,Air France,AI738,01/01/13 08:04,Airbus A320,Weekly
JFK,YYZ,1,1/1/13 16:37,International,2,United,UN864,01/01/13 18:07,Airbus A380,Weekly
JFK,MCO,1,1/1/13 08:22,Domestic,2,American Airlines,AM926,01/01/13 11:22,Boeing 777,Weekly
JFK,GRU,1,1/1/13 12:54,International,1,Qatar Airways,QA584,01/01/13 22:54,Airbus A380,Monthly
JFK,MCO,1,1/1/13 17:53,Domestic,2,Air France,AI274,01/01/13 20:53,Embraer 190,Weekly
JFK,HND,1,1/1/13 17:53,International,2,Emirates,EM585,01/02/13 07:53,Boeing 777,Weekly
JFK,CLT,1,1/1/13 14:04,Domestic,2,United,UN426,01/01/13 16:04,Airbus A380,Daily
JFK,ORD,1,1/1/13 17:40,Domestic,2,Qatar Airways,QA199,01/01/13 20:10,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 16:50,Domestic,0,JetBlue,JE843,01/01/13 18:20,Boeing 737,Monthly
JFK,FRA,1,1/1/13 07:46,International,2,American Airlines,AM601,01/01/13 15:46,Boeing 787,Weekly
JFK,DXB,1,1/1/13 16:34,International,2,JetBlue,JE194,01/02/13 04:34,Embraer 190,Monthly
JFK,AMS,1,1/1/13 13:01,International,1,Air France,AI184,01/01/13 20:31,Airbus A320,Daily
JFK,BOS,1,1/1/13 12:15,Domestic,2,United,UN659,01/01/13 13:45,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 12:41,Domestic,1,Air France,AI340,01/01/13 15:11,Boeing 737,Bi-Weekly
JFK,GRU,1,1/1/13 18:34,International,1,Delta,DE151,01/02/13 04:34,Boeing 737,Daily
JFK,FRA,1,1/1/13 17:48,International,0,United,UN880,01/02/13 01:48,Airbus A320,Monthly
JFK,ORD,1,1/1/13 12:58,Domestic,1,United,UN514,01/01/13 15:28,Boeing 787,Weekly
JFK,LHR,1,1/1/13 07:59,International,2,British Airways,BR975,01/01/13 14:59,Embraer 190,Weekly
JFK,CLT,1,1/1/13 16:16,Domestic,1,United,UN511,01/01/13 18:16,Boeing 737,Daily
JFK,CLT,1,1/1/13 16:11,Domestic,0,Air France,AI163,01/01/13 18:11,Boeing 777,Monthly
JFK,DXB,1,1/1/13 17:43,International,1,JetBlue,JE315,01/02/13 05:43,Airbus A320,Bi-Weekly
JFK,GRU,1,1/1/13 17:43,International,1,Air France,AI449,01/02/13 03:43,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 08:07,Domestic,1,British Airways,BR220,01/01/13 09:37,Embraer 190,Weekly
JFK,SYD,1,1/1/13 06:42,International,0,Qatar Airways,QA314,01/02/13 02:42,Boeing 787,Daily
JFK,ATL,1,1/1/13 14:16,Domestic,1,Lufthansa,LU732,01/01/13 16:16,Boeing 777,Monthly
JFK,CDG,1,1/1/13 16:08,International,0,American Airlines,AM596,01/01/13 23:38,Airbus A320,Weekly
JFK,FRA,1,1/1/13 18:19,International,1,Qatar Airways,QA760,01/02/13 02:19,Boeing 777,Monthly
JFK,ATL,1,1/1/13 07:25,Domestic,1,Air France,AI456,01/01/13 09:25,Embraer 190,Daily
JFK,SYD,1,1/1/13 15:16,International,1,Delta,DE331,01/02/13 11:16,Boeing 777,Daily
JFK,CDG,1,1/1/13 06:13,International,1,American Airlines,AM223,01/01/13 13:43,Airbus A320,Monthly
JFK,CLT,1,1/1/13 17:58,Domestic,2,United,UN375,01/01/13 19:58,Boeing 737,Weekly
JFK,BOS,1,1/1/13 15:51,Domestic,2,Lufthansa,LU620,01/01/13 17:21,Embraer 190,Daily
JFK,CLT,1,1/1/13 13:10,Domestic,0,JetBlue,JE181,01/01/13 15:10,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 07:43,Domestic,2,Lufthansa,LU409,01/01/13 09:13,Boeing 737,Daily
JFK,BOS,1,1/1/13 07:43,Domestic,1,American Airlines,AM682,01/01/13 09:13,Embraer 190,Monthly
JFK,HND,1,1/1/13 08:53,International,1,Qatar Airways,QA438,01/01/13 22:53,Airbus A380,Monthly
JFK,CDG,1,1/1/13 17:32,International,2,JetBlue,JE920,01/02/13 01:02,Boeing 777,Daily
JFK,FRA,1,1/1/13 06:05,International,0,Air France,AI721,01/01/13 14:05,Boeing 787,Bi-Weekly
JFK,MCO,1,1/1/13 07:36,Domestic,1,British Airways,BR849,01/01/13 10:36,Airbus A320,Weekly
